url,title,sku,brand,category,price,discount,availability,specifications,images,scraped_at
https://kontakt.az/qoruyucu-cercive-apple-iphone-air-bumper-mh044zm-a-tan,Qoruyucu çərçivə Apple iPhone Air Bumper MH044ZM/A Tan,SKU:TM-DG-ACS-1267-KT-2603,Apple,,99.99,40,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone Air"", ""Örtüyün materialı"": ""Polikarbonat"", ""Növ"": ""Qoruyucu çərçivə"", ""Rəng"": ""Bej"", ""MagSafe dəstəyi"": ""Yox"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2603_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2603_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2603_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2603_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2603_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2603_6.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2603_7.png,2025-10-29 18:35:47
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-clear-case-w-magsafe-ma6a4zm-a,Qoruyucu örtük Apple iPhone 16 Clear Case W/MagSafe MA6A4ZM/A,SKU:TM-DG-ACS-1267-KT-2349,Apple,,159.99,30,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16"", ""Örtüyün materialı"": ""Polikarbonat"", ""Növ"": ""Çexol"", ""Rəng"": ""Şəffaf"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2349_12.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2349_7.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2349_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2349_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2349_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2349_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2349_6.png,2025-10-29 18:36:03
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-plus-clear-case-w-magsafe-ma7d4zm-a,Qoruyucu örtük Apple iPhone 16 Plus Clear Case W/MagSafe MA7D4ZM/A,SKU:TM-DG-ACS-1267-KT-2358,Apple,,159.99,30,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Plus"", ""Örtüyün materialı"": ""Polikarbonat"", ""Növ"": ""Çexol"", ""Rəng"": ""Şəffaf"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2358_1.png,2025-10-29 18:36:19
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-plus-silicone-case-w-magsafe-stone-gray-myyc3zm-a,Qoruyucu örtük Apple iPhone 16 Plus Silicone Case W/MagSafe Stone Gray MYYC3ZM/A,SKU:TM-DG-ACS-1267-KT-2361,Apple,,99.99,100,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Plus"", ""Örtüyün materialı"": ""Silikon"", ""Növ"": ""Çexol"", ""Rəng"": ""Boz"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2361_6.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2361_2.png,2025-10-29 18:38:14
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-pro-clear-case-w-magsafe-ma7e4zm-a,Qoruyucu örtük Apple iPhone 16 Pro Clear W/MagSafe MA7E4ZM/A,SKU:TM-DG-ACS-1267-KT-2367,Apple,,159.99,30,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Pro"", ""Örtüyün materialı"": ""Polikarbonat"", ""Növ"": ""Çexol"", ""Rəng"": ""Şəffaf"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2367_6.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2367_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2367.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2367_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2367_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2367_5.png,2025-10-29 18:38:43
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-pro-max-clear-case-w-magsafe-ma7f4zm-a,Qoruyucu örtük Apple iPhone 16 Pro Max Clear Case W/MagSafe MA7F4ZM/A,SKU:TM-DG-ACS-1267-KT-2376,Apple,,159.99,30,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Pro Max"", ""Örtüyün materialı"": ""Polikarbonat"", ""Növ"": ""Çexol"", ""Rəng"": ""Şəffaf"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2367_1.png,2025-10-29 18:38:57
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-pro-max-silicone-case-w-magsafe-black-myyt3zm-a,Qoruyucu örtük Apple iPhone 16 Pro Max Silicone Case W/MagSafe Black MYYT3ZM/A,SKU:TM-DG-ACS-1267-KT-2377,Apple,,139.99,50,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Pro Max"", ""Örtüyün materialı"": ""Silikon"", ""Növ"": ""Çexol"", ""Rəng"": ""Qara"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2377_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2377_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2377_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2377_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2368_1.png,2025-10-29 18:39:11
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-pro-max-silicone-case-w-magsafe-denim-myyu3zm-a,Qoruyucu örtük Apple iPhone 16 Pro Max Silicone Case W/MagSafe Denim MYYU3ZM/A,SKU:TM-DG-ACS-1267-KT-2378,Apple,,99.99,90,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Pro Max"", ""Örtüyün materialı"": ""Silikon"", ""Növ"": ""Çexol"", ""Rəng"": ""Tünd göy"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2378_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2378_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2378_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2378_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2369_1.png,2025-10-29 18:39:27
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-pro-max-silicone-case-w-magsafe-fuchsia-myyx3zm-a,Qoruyucu örtük Apple iPhone 16 Pro Max Silicone Case W/MagSafe Fuchsia MYYX3ZM/A,SKU:TM-DG-ACS-1267-KT-2381,Apple,,99.99,90,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Pro Max"", ""Örtüyün materialı"": ""Silikon"", ""Növ"": ""Çexol"", ""Rəng"": ""Çəhrayı"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2381_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2381_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2381_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2381_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2372_1.png,2025-10-29 18:39:43
https://kontakt.az/qoruyucu-ortuk-apple-iphone-16-pro-max-silicone-case-w-magsafe-lake-green-ma7v4zm-a,Qoruyucu örtük Apple iPhone 16 Pro Max Silicone Case W/MagSafe Lake Green MA7V4ZM/A,SKU:TM-DG-ACS-1267-KT-2384,Apple,,99.99,90,In Stock,"{""Brend"": ""Apple"", ""Model"": ""iPhone 16 Pro Max"", ""Örtüyün materialı"": ""Silikon"", ""Növ"": ""Çexol"", ""Rəng"": ""Yaşıl"", ""MagSafe dəstəyi"": ""Var"", ""Uyğun olan brend"": ""Apple""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-acs-1267-kt-2375_1.png,2025-10-29 18:39:58
