sku,is_added,is_updated,category,cost_price,brand,type,attributes,is_main_product,main_product,slug,tags,name,color,image,more_images,description,size,price,discount_type,discount_value,pack_size,tax,max_quantity,stock_count,variant_status,status,is_stock,is_discount,is_hot,is_best,is_most,intrastat
SKU:TM-DG-ACS-1109-AS-0057,1,`,`,19.989999999999995,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Pride Edition;Korpusun ölçüsü:41 mm,0,`,kəmər-apple-pride-edition-sport-band-ml-muq23zma,#Apple,Kəmər Apple Pride Edition Sport Band M/L / MUQ23ZM/A,Pride Edition,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e9833b1a-df0b-4167-c7dc-7c8823aa6a00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e9833b1a-df0b-4167-c7dc-7c8823aa6a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/9bd43d41-7725-460f-ab98-f8ca92719300/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/7e6f082c-5c4e-49f8-6db3-2ba48a174700/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/6f0449d8-7ab2-4890-e495-683f9470f000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d2dfcb78-33d1-4479-4539-64cd3b218f00/w=auto,q=auto,f=auto",Kəmər Apple Pride Edition Sport Band M/L / MUQ23ZM/A,,79.99,`,60.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0061,1,`,`,19.989999999999995,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Pure Platinum;Korpusun ölçüsü:41 mm,0,`,kəmər-apple-pure-platinum-nike-sport-band-ml-muul3zma,#Apple,Kəmər Apple Pure Platinum Nike Sport Band M/L / MUUL3ZM/A,Pure Platinum,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/5aca8104-a324-4bba-fb9d-68512af4f400/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/5aca8104-a324-4bba-fb9d-68512af4f400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/dbf31642-4e9b-4d15-f45b-950d6fcbbd00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/bbf049b3-383b-48b5-3211-4f6782affc00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/5fd68115-1479-4780-905c-f47c4d922c00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/f1c56e5b-2893-43d5-6559-e8e1b72af200/w=auto,q=auto,f=auto",Kəmər Apple Pure Platinum Nike Sport Band M/L / MUUL3ZM/A,,79.99,`,60.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0050,1,`,`,19.989999999999995,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Storm Blue;Korpusun ölçüsü:41 mm,0,`,kəmər-apple-storm-blue-sport-band-ml-mt2x3zma,#Apple,Kəmər Apple Storm Blue Sport Band M/L / MT2X3ZM/A,Storm Blue,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/94221dd1-300b-40fd-2249-cb88a347f300/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/94221dd1-300b-40fd-2249-cb88a347f300/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/3e137769-faa9-473f-56d0-cc6ee5ab7800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/b19108a3-023c-4ef1-0ac8-70a02f45d800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/270f2b1d-76f8-4bcb-3468-0b6957b2e100/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/36d5d399-859d-49dd-db12-82b668f52d00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/98b8491b-a593-4b9f-f099-7502ebbb3c00/w=auto,q=auto,f=auto",Kəmər Apple Storm Blue Sport Band M/L / MT2X3ZM/A,,79.99,`,60.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0127,1,`,`,129.99,Apple,`,Brend:Apple;Material:Neylon;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Blue Cloud;Korpusun ölçüsü:42 mm,0,`,apple-42-mm-blue-cloud-sport-loop-mxkx3zma,#Apple,Apple 42 mm Blue Cloud Sport Loop MXKX3ZM/A,Blue Cloud,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/7cfe2310-5549-4978-eac0-f39d6f794000/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/7cfe2310-5549-4978-eac0-f39d6f794000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/dec3e274-ad9a-48a1-26c5-48494e8e0800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d3831159-3cc3-43d0-6b9d-78c0663b1b00/w=auto,q=auto,f=auto",Apple 42 mm Blue Cloud Sport Loop MXKX3ZM/A,,139.99,`,10.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0128,1,`,`,129.99,Apple,`,Brend:Apple;Material:Neylon;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Ultramarine;Korpusun ölçüsü:42 mm,0,`,apple-42-mm-ultramarine-sport-loop-mxl03zma,#Apple,Apple 42 mm Ultramarine Sport Loop MXL03ZM/A,Ultramarine,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d2222fd8-baa5-4dd2-8a8b-85faaf92ea00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d2222fd8-baa5-4dd2-8a8b-85faaf92ea00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/117c4eec-ad85-4a5f-94cf-0004c635fc00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/51455aef-1b7e-49b0-a6d2-0596eb347200/w=auto,q=auto,f=auto",Apple 42 mm Ultramarine Sport Loop MXL03ZM/A,,139.99,`,10.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0136,1,`,`,129.99,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Black;Korpusun ölçüsü:42 mm,0,`,kəmər-apple-black-sport-band-sm-mxlj3zma,#Apple,Kəmər Apple Black Sport Band S/M MXLJ3ZM/A,Black,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/461db34a-edb2-4273-3c38-480c7661f700/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/461db34a-edb2-4273-3c38-480c7661f700/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/06393862-b7ae-4a5c-d573-bfe9b5836e00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/faa8dda0-5379-4c35-47fb-40db43195100/w=auto,q=auto,f=auto",Kəmər Apple Black Sport Band S/M MXLJ3ZM/A,,139.99,`,10.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0117,1,`,`,129.99,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Blue Flame;Korpusun ölçüsü:42 mm,0,`,kəmər-apple-blue-flame-nike-sport-band-sm-myjw3zma,#Apple,Kəmər Apple Blue Flame Nike Sport Band S/M / MYJW3ZM/A,Blue Flame,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/2e932a6a-bf27-4a42-2264-1daefd9d3100/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/2e932a6a-bf27-4a42-2264-1daefd9d3100/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/f55eeb1c-0bc5-4b41-8399-0b46dd80da00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/21e09ca4-1a8b-4695-41d6-2b0858e26c00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/b37a1983-bce7-44f3-0aff-5a580e7ea500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/c4969465-b147-4773-09c1-20d27a9a5000/w=auto,q=auto,f=auto",Kəmər Apple Blue Flame Nike Sport Band S/M / MYJW3ZM/A,,139.99,`,10.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0118,1,`,`,129.99,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Cargo Khaki;Korpusun ölçüsü:42 mm,0,`,kəmər-apple-cargo-khaki-nike-sport-band-sm-myjy3zma,#Apple,Kəmər Apple Cargo Khaki Nike Sport Band S/M / MYJY3ZM/A,Cargo Khaki,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0a3bfd56-b191-42a3-047f-d92c2bb1ce00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0a3bfd56-b191-42a3-047f-d92c2bb1ce00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/6e372982-a0b8-42f0-cf6f-0e5894287700/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/909c6f19-d60c-4630-6e40-a5c0b3bc9500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/86a06aab-0fea-4e04-0876-c915fd2cf900/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/387b3845-e90f-4aad-3ff1-17aa64fe1f00/w=auto,q=auto,f=auto",Kəmər Apple Cargo Khaki Nike Sport Band S/M / MYJY3ZM/A,,139.99,`,10.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0109,1,`,`,129.99,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Denim;Korpusun ölçüsü:42 mm,0,`,kəmər-apple-denim-sport-band-sm-mxle3zma,#Apple,Kəmər Apple Denim Sport Band S/M / MXLE3ZM/A,Denim,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/82d2e4c0-2568-4b36-ee47-c7468719f500/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/82d2e4c0-2568-4b36-ee47-c7468719f500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/2129d7a0-bac8-4e10-c082-d0164740e700/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e94b8951-d42b-48d5-71e9-5149c72ba000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/67f91f3e-ecb2-42e6-e2fe-4d2c8ee45c00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/8c49e5b3-cc75-4d7c-91dd-aeba66849000/w=auto,q=auto,f=auto",Kəmər Apple Denim Sport Band S/M / MXLE3ZM/A,,139.99,`,10.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-AS-0116,1,`,`,129.99,Apple,`,Brend:Apple;Material:Flüoroelastomer;Növ:Kəmər;Uyğunluq:Apple Watch;Rəng:Desert Stone;Korpusun ölçüsü:42 mm,0,`,kəmər-apple-desert-stone-nike-sport-band-sm-myjr3zma,#Apple,Kəmər Apple Desert Stone Nike Sport Band S/M / MYJR3ZM/A,Desert Stone,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e4221470-333d-4165-1daf-7513c56d4500/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e4221470-333d-4165-1daf-7513c56d4500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/4f33598c-b003-4af3-a049-eff106100900/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/cfd69b96-aafd-49b4-c32b-a88fa52c5000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/548afbdc-293b-45f9-bbb1-789de7175b00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e5503083-0f8f-4e0c-6f7d-afb8eee61f00/w=auto,q=auto,f=auto",Kəmər Apple Desert Stone Nike Sport Band S/M / MYJR3ZM/A,,139.99,`,10.0,`,`,5,50,1,1,1,1,0,0,0,`
