url,title,sku,brand,category,price,discount,availability,specifications,images,scraped_at
https://kontakt.az/notbuk-apple-macbook-pro-14-mx2h3ru-a-space-black,Notbuk Apple MacBook Pro 14 M4 Pro Space Black MX2H3RU/A,SKU:TM-DG-KOT-1114-NB-2749,Apple,,4899.99,550,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 14"", ""Prosessori"": ""Apple M4 Pro, 4.52 GHz"", ""Operativ yaddaş"": ""LPDDR5X 24GB, 8533 MHz"", ""Videokarti"": ""Apple M4 Pro"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3024 × 1964), 120 Hz"", ""Ekranın diaqonalı"": ""14\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 512 GB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""1080p"", ""Ölçülər (E × D × H)"": ""312.6 x 221.2 x 15.5 mm"", ""Rəng"": ""Space Black"", ""Girişlər"": ""3x Thunderbolt 5, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""72.4 Vt*s, 22 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_8.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_6.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_7.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2749_4.png,2025-10-29T18:16:31.336731
https://kontakt.az/notbuk-apple-macbook-pro-14-mx2j3ru-a-space-black,Notbuk Apple MacBook Pro 14 M4 Pro Space Black MX2J3RU/A,SKU:TM-DG-KOT-1114-NB-2750,Apple,,5899.99,660,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 14"", ""Prosessori"": ""Apple M4 Pro, 4.52 GHz"", ""Operativ yaddaş"": ""LPDDR5X 24GB, 8533 MHz"", ""Videokarti"": ""Apple M4 Pro"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3024 × 1964), 120 Hz"", ""Ekranın diaqonalı"": ""14\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 1TB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""1080p"", ""Ölçülər (E × D × H)"": ""312.6 x 221.2 x 15.5 mm"", ""Rəng"": ""Space Black"", ""Girişlər"": ""3x Thunderbolt 5, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""72.4 Vt*s, 22 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_7.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_8.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2750_6.png,2025-10-29T18:16:46.663635
https://kontakt.az/notbuk-apple-macbook-pro-14-mx2k3ru-a-space-black,Notbuk Apple MacBook Pro 14 M4 Max Space Black MX2K3RU/A,SKU:TM-DG-KOT-1114-NB-2771,Apple,,7839.99,900,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 14"", ""Prosessori"": ""Apple M4 Max, 4.51 GHz"", ""Operativ yaddaş"": ""LPDDR5X 36GB, 8533 MHz"", ""Videokarti"": ""Apple M4 Max"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3024 × 1964), 120 Hz"", ""Ekranın diaqonalı"": ""14\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 1TB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""1080p"", ""Ölçülər (E × D × H)"": ""312.6 x 221.2 x 15.5 mm"", ""Rəng"": ""Space Black"", ""Girişlər"": ""3x Thunderbolt 4, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""72.4 Vt*s, 18 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_6.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_5.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_7.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_8.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2771_1.png,2025-10-29T18:17:03.680651
https://kontakt.az/notbuk-apple-macbook-pro-14-z17g001bc-space-gray,Notbuk Apple MacBook Pro 14 M2 Max Space Gray Z17G001BC,SKU:TM-DG-KOT-1114-NB-2230,Apple,,6299.99,1500,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 14"", ""Prosessori"": ""Apple M2 Max, 3.50 GHz"", ""Operativ yaddaş"": ""LPDDR5 32GB, 6400 MHz"", ""Videokarti"": ""Apple M2 Max"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3024 × 1964), 120 Hz"", ""Ekranın diaqonalı"": ""14.2\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 1TB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""5 MP (1080p)"", ""Ölçülər (E × D × H)"": ""312.6 x 221.2 x 15.5 mm"", ""Rəng"": ""Space Grey"", ""Girişlər"": ""3x Thunderbolt 4, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""70 Vt*s, 18 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-11.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-4.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-7.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-9.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-6.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-10.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-8.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2230-5.png,2025-10-29T18:17:21.828920
https://kontakt.az/notbuk-apple-macbook-pro-14-z17g001bw-space-gray,Notbuk Apple MacBook Pro 14 M2 Pro Space Gray Z17G001BW,SKU:TM-DG-KOT-1114-NB-2231,Apple,,2349.99,1550,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 14"", ""Prosessori"": ""Apple M2 Pro, 3.49 GHz"", ""Operativ yaddaş"": ""LPDDR5 16GB, 6400 MHz"", ""Videokarti"": ""Apple M2 Pro"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3024 × 1964), 120 Hz"", ""Ekranın diaqonalı"": ""14.2\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 512 GB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""1080p"", ""Ölçülər (E × D × H)"": ""312.6 x 221.2 x 15.5 mm"", ""Rəng"": ""Space Grey"", ""Girişlər"": ""3x Thunderbolt 4, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""70 Vt*s, 18 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2231-1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2231.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2231-3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/t/m/tm-dg-kot-1114-nb-2231-2.png,2025-10-29T18:17:37.361887
https://kontakt.az/notbuk-apple-macbook-pro-16-mnw83ru-a-space-gray,Notbuk Apple MacBook Pro 16 M2 Pro Space Gray MNW83RU/A,SKU:TM-DG-KOT-1114-NB-1776,Apple,,4449.99,2150,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 16"", ""Prosessori"": ""Apple M2 Pro, 3.49 GHz"", ""Operativ yaddaş"": ""LPDDR5 16GB, 6400 MHz"", ""Videokarti"": ""Apple M2 Pro"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3456 × 2234), 120 Hz"", ""Ekranın diaqonalı"": ""16\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 512 GB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""1080p"", ""Ölçülər (E × D × H)"": ""357.7 × 248.1 × 16.8 mm"", ""Rəng"": ""Space Grey"", ""Girişlər"": ""3x Thunderbolt 4, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""100 Vt*s, 14 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t121853.061.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t115323.128.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t121830.253.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-02-01t102715.305.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-02-01t103425.323.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t120911.618.png,2025-10-29T18:17:53.591745
https://kontakt.az/notbuk-apple-macbook-pro-16-mnw93ru-a-space-gray,Notbuk Apple MacBook Pro 16 M2 Pro Space Gray MNW93RU/A,SKU:TM-DG-KOT-1114-NB-1777,Apple,,6529.99,770,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 16"", ""Prosessori"": ""Apple M2 Pro, 3.49 GHz"", ""Operativ yaddaş"": ""LPDDR5 16GB, 6400 MHz"", ""Videokarti"": ""Apple M2 Pro"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3456 × 2234), 120 Hz"", ""Ekranın diaqonalı"": ""16\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 1TB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""1080p"", ""Ölçülər (E × D × H)"": ""357.7 × 248.1 × 16.8 mm"", ""Rəng"": ""Space Grey"", ""Girişlər"": ""3x Thunderbolt 4, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""100 Vt*s, 22 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-02-01t103425.323_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t121830.253_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t120911.618_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t121853.061_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-02-01t102715.305_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new_project_-_2023-01-30t115323.128_1.png,2025-10-29T18:18:10.476016
https://kontakt.az/notbuk-apple-macbook-pro-16-mnwa3ru-a-space-gray,Notbuk Apple MacBook Pro 16 M2 Max Space Gray MNWA3RU/A,SKU:TM-DG-KOT-1114-NB-1778,Apple,,4799.99,1700,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 16"", ""Prosessori"": ""Apple M2 Max, 3.6 GHz"", ""Operativ yaddaş"": ""LPDDR5 32GB, 6400 MHz"", ""Videokarti"": ""Apple M2 Max"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3456 × 2234), 120 Hz"", ""Ekranın diaqonalı"": ""16.2\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 1TB"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""1080p"", ""Ölçülər (E × D × H)"": ""355.7 × 248.1 × 16.8 mm"", ""Rəng"": ""Space Grey"", ""Girişlər"": ""3x Thunderbolt 4, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""100 Vt*s, 14 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/m/a/mac-3.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/f/i/file_571_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/_/2/_2__412.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/m/a/mac-2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/_/1/_1__565_1.png,2025-10-29T18:18:27.156451
https://kontakt.az/notbuk-apple-macbook-pro-16-mnwc3ru-a-silver,Notbuk Apple MacBook Pro 16 M2 Max Silver MNWC3RU/A,SKU:TM-DG-KOT-1114-NB-1820,Apple,,3399.99,1100,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 16"", ""Prosessori"": ""Apple M2 Max, 3.6 GHz"", ""Operativ yaddaş"": ""LPDDR5 32GB, 6400 MHz"", ""Videokarti"": ""Apple M2 Max"", ""Videokartın növü"": ""Apple"", ""Displey"": ""Liquid Retina XDR (3456 × 2234), 120 Hz"", ""Ekranın diaqonalı"": ""16\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""SSD 512 GB"", ""Klaviaturanın dili"": ""İngilis"", ""Kateqoriya"": ""Premium"", ""Veb-kamerai"": ""5 MP (1080p)"", ""Ölçülər (E × D × H)"": ""355.7 × 248.1 × 16.8 mm"", ""Rəng"": ""Silver"", ""Girişlər"": ""3x Thunderbolt 4, HDMI"", ""Zəmanət"": ""12 ay"", ""Akkumulyatorun həcmi"": ""100 Vt*s, 14 saatadək""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t102148.451_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t102025.304_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t102128.158_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/h/e/hero_intro_endframe__e6khcva4hkeq_large_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t102208.611_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t101813.676-1_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t102241.741_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/c/h/choose_size__b11uc4j8f36u_large_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t102042.502_png.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/n/e/new-project-2023-02-17t101845.964_png.png,2025-10-29T18:18:43.656968
https://kontakt.az/notbuk-apple-macbook-pro-16-mnwd3ru-a-silver,Notbuk Apple MacBook Pro 16 MNWD3RU/A Silver,SKU:TM-DG-KOT-1114-NB-1779,Apple,,6529.99,770,Pre-order / Out of Stock,"{""Brend"": ""Apple"", ""Model"": ""MacBook Pro 16"", ""Prosessori"": ""-"", ""Operativ yaddaş"": ""-"", ""Videokarti"": ""-"", ""Videokartın növü"": ""Apple"", ""Displey"": ""-"", ""Ekranın diaqonalı"": ""16.2\"""", ""Əməliyyat sistemi"": ""macOS"", ""Wi-Fii"": ""Wi-Fi 6E (802.11ax)"", ""Sensorlu ekran"": ""Yox"", ""360 dərəcə fırlanma"": ""Yox"", ""Daxili yaddaş"": ""-"", ""Klaviaturanın dili"": ""İngilis, rus"", ""Kateqoriya"": ""Ultrabuk"", ""Veb-kamerai"": ""5 MP (1080p)"", ""Ölçülər (E × D × H)"": ""355.7 × 248.1 × 16.8 mm"", ""Rəng"": ""Silver"", ""Girişlər"": ""-"", ""Zəmanət"": ""-"", ""Akkumulyatorun həcmi"": ""-""}",https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/_/4/_4__264_2.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/_/1/_1__566.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/_/5/_5__195.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/f/i/file_572_1.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/_/3/_3__327.png|https://kontakt.az/media/catalog/product/cache/a252e3db3d11365dd1457895056a5f34/_/2/_2__413.png,2025-10-29T18:19:01.409344
