sku,is_added,is_updated,category,cost_price,brand,type,attributes,is_main_product,main_product,slug,tags,name,color,image,more_images,description,size,price,discount_type,discount_value,pack_size,tax,max_quantity,stock_count,variant_status,status,is_stock,is_discount,is_hot,is_best,is_most,intrastat
SKU:TM-DG-ACS-1267-KT-1593,1,`,`,1.0,`,`,Brend:Akami;Model:HUAWEI Nova 9;Örtüyün materialı:Silikon;Növ:Çexol;Rəng:Şəffaf;MagSafe dəstəyi:Yox;Uyğun olan brend:-,0,`,qoruyucu-örtük-akami-huawei-nova-9-clear,,Qoruyucu örtük Akami HUAWEI Nova 9 Clear,Şəffaf,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ed606b5f-e0f6-4ce9-9c0b-f181854ffa00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ed606b5f-e0f6-4ce9-9c0b-f181854ffa00/w=auto,q=auto,f=auto",Qoruyucu örtük Akami HUAWEI Nova 9 Clear,,1.0,`,`,`,`,5,50,1,1,1,0,0,0,0,`
SKU:TM-DG-ACS-1267-KT-1707,1,`,`,5.99,`,`,Brend:Akami;Model:HUAWEI Nova Y90;Örtüyün materialı:Silikon;Növ:Çexol;Rəng:Qara;MagSafe dəstəyi:Yox;Uyğun olan brend:HUAWEI,0,`,qoruyucu-örtük-akami-huawei-nova-y90-black,,Qoruyucu örtük Akami HUAWEI Nova Y90 Black,Qara,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e72a8795-0856-4a43-c52d-89eafe9e1b00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e72a8795-0856-4a43-c52d-89eafe9e1b00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/c594245e-fd65-41a2-573b-0214f85a6800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/41bd7fb2-014e-4f04-1ef5-f6e6e6cdbc00/w=auto,q=auto,f=auto",Qoruyucu örtük Akami HUAWEI Nova Y90 Black,,6.99,`,1.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-SMW-1106-BN-0091,1,`,`,69.99,`,`,"Ekran:1.47"", AMOLED;Növ:Smart qolbaq;Sensorlar:Akselerometr, yuxu izləmə, nəbz ölçmə, kalori sayğacı, addımölçən;Simsiz qoşulma:Bluetooth v5.0;Qorunma dərəcəsi:WR50;Korpusun materiali:Polimer;Kəmərin materialı:Floroelastomer;Rəng:Black;NFC:Yox;Özəlliklər:Smartfonu axtarma funksiyası;Çıxarılabilən kəmər:Yox;Akkumulyatorun həcmi:180 mAh;Enerji toplama müddəti:0.75 saatadək;Əməliyyat sisteminin uyğunluğu:Android, iOS;Daxili yaddaş:-;İşləmə müddəti:336 saatadək;Brend:HUAWEI;Zəmanət:12 ay",0,`,smart-qolbaq-huawei-band-10-55020eer-black,,Smart qolbaq HUAWEI Band 10 55020EER Black,Black,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/f3de6a88-c041-4eca-e0a4-547e30275100/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/f3de6a88-c041-4eca-e0a4-547e30275100/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/96a1ed65-05b2-4f44-cd3b-594ac7203b00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d3baa266-5e69-4880-8c6f-734ac9a66400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/415c60e7-c490-4181-52b5-920c0c00d100/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/9e3d4cbe-17d6-4b22-3335-10d43106d700/w=auto,q=auto,f=auto",Smart qolbaq HUAWEI Band 10 55020EER Black,-,89.99,`,20.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-SMW-1106-BN-0090,1,`,`,69.99,`,`,"Ekran:1.47"", AMOLED;Növ:Smart qolbaq;Sensorlar:Akselerometr, yuxu izləmə, nəbz ölçmə, kalori sayğacı, addımölçən;Simsiz qoşulma:Bluetooth v5.0;Qorunma dərəcəsi:WR50;Korpusun materiali:Polimer;Kəmərin materialı:Floroelastomer;Rəng:Pink;NFC:Yox;Özəlliklər:Smartfonu axtarma funksiyası;Çıxarılabilən kəmər:Yox;Akkumulyatorun həcmi:180 mAh;Enerji toplama müddəti:0.75 saatadək;Əməliyyat sisteminin uyğunluğu:Android, iOS;Daxili yaddaş:-;İşləmə müddəti:336 saatadək;Brend:HUAWEI;Zəmanət:12 ay",0,`,smart-qolbaq-huawei-band-10-55020een-pink,,Smart qolbaq HUAWEI Band 10 55020EEN Pink,Pink,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/fedaf009-8152-4dee-89b4-80a6273c7e00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/fedaf009-8152-4dee-89b4-80a6273c7e00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0538d204-1379-4a54-9b60-185f18c4b000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/2bfdd6c3-39db-4f42-1d72-786d7c201600/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/fd9e5015-894c-451a-8cf0-cd97c455e200/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/3e57612d-f227-45e4-a633-d9bde9109800/w=auto,q=auto,f=auto",Smart qolbaq HUAWEI Band 10 55020EEN Pink,-,89.99,`,20.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-SMW-1106-BN-0089,1,`,`,79.99,`,`,"Ekran:1.47"", AMOLED;Növ:Smart qolbaq;Sensorlar:Akselerometr, yuxu izləmə, nəbz ölçmə, kalori sayğacı, addımölçən;Simsiz qoşulma:Bluetooth v5.0;Qorunma dərəcəsi:WR50;Korpusun materiali:Alüminium;Kəmərin materialı:Silikon;Rəng:Purple;NFC:Yox;Özəlliklər:Smartfonu axtarma funksiyası;Çıxarılabilən kəmər:Yox;Akkumulyatorun həcmi:180 mAh;Enerji toplama müddəti:0.75 saatadək;Əməliyyat sisteminin uyğunluğu:Android, iOS;Daxili yaddaş:-;İşləmə müddəti:336 saatadək;Brend:HUAWEI;Zəmanət:12 ay",0,`,smart-qolbaq-huawei-band-10-55020elb-purple,,Smart qolbaq HUAWEI Band 10 55020ELB Purple,Purple,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e722f890-c4ac-443b-d530-80ff213b4f00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e722f890-c4ac-443b-d530-80ff213b4f00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/b2273423-88df-4731-68ae-8a31e5d6c600/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e66d8a13-f8fb-457d-6efd-980b6009be00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e04e1cad-e6e5-4b62-282d-3d4a1a1fe000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/9d715a3a-8b97-45cb-a13e-185d7602be00/w=auto,q=auto,f=auto",Smart qolbaq HUAWEI Band 10 55020ELB Purple,-,99.99,`,20.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-SMW-1106-BN-0088,1,`,`,79.99,`,`,"Ekran:1.47"", AMOLED;Növ:Smart qolbaq;Sensorlar:Akselerometr, yuxu izləmə, nəbz ölçmə, kalori sayğacı, addımölçən;Simsiz qoşulma:Bluetooth v5.0;Qorunma dərəcəsi:WR50;Korpusun materiali:Alüminium;Kəmərin materialı:Floroelastomer;Rəng:White;NFC:Yox;Özəlliklər:Smartfonu axtarma funksiyası;Çıxarılabilən kəmər:Yox;Akkumulyatorun həcmi:180 mAh;Enerji toplama müddəti:0.75 saatadək;Əməliyyat sisteminin uyğunluğu:Android, iOS;Daxili yaddaş:-;İşləmə müddəti:336 saatadək;Brend:HUAWEI;Zəmanət:12 ay",0,`,smart-qolbaq-huawei-band-10-55020eld-white,,Smart qolbaq HUAWEI Band 10 55020ELD White,White,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/5d766965-a48f-4b3b-d6c1-02ce66853000/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/5d766965-a48f-4b3b-d6c1-02ce66853000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/1697005e-d993-42a5-b757-af7607aacf00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/22635c86-3ead-4cc3-e449-ef3a7181cc00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/883c847f-3646-4374-eca1-eecac2d08900/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/30b13a6f-ed2d-40e3-b1f2-7e00d16b3c00/w=auto,q=auto,f=auto",Smart qolbaq HUAWEI Band 10 55020ELD White,-,99.99,`,20.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-ACS-1109-TW-0634,1,`,`,149.99,`,`,"Qulaqlığın növü:İçlik;Maksimal işləmə müddəti:35 saatadək;Musiqi dinləmə müddəti:8 saatadək;Danışıq müddəti:4.5 saatadək;Enerji yığma müddəti:1 saatadək;Batareyanın həcmi:510 mAh;Özəlliklər:Suyadavamlılıq;Mikrofon:Var;Qoşulma növü:TWS (tam simsiz);Rəng:Qara;Komplektasiya:Qulaqlıq, şarj qutusu, təlimat kitabçası;Part nömrə:55035228;Brend:HUAWEI;Zəmanət:12 ay",0,`,qulaqlıq-huawei-freebuds-6i-55037548-black,,Qulaqlıq HUAWEI Freebuds 6i 55037548 Black,Qara,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0c3dffd3-e906-4484-9868-13fe54609800/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0c3dffd3-e906-4484-9868-13fe54609800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/05339381-43ff-45a5-63b7-20fc4a00ac00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/06819689-1b15-4c6d-75ff-6495007df500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/efa81f22-bb07-402c-ee1a-ed69102e2800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/bae371a3-d078-47d7-0ee9-8eb8da0f4a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/1e3f28d3-02b3-438d-308e-09b42583e700/w=auto,q=auto,f=auto",Qulaqlıq HUAWEI Freebuds 6i 55037548 Black,,199.99,`,50.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-TBQ-1105-TB-0773,1,`,`,699.99,`,`,"Brend:HUAWEI;Əməliyyat sistemi:HarmonyOS;Əməliyyat sisteminin versiyası:HarmonyOS 3.1;Prosessori:-;Prosessorun tezliyi:2.4 GHz;Ekranın diaqonalı:11.5"";Ekran görüntüsü:1024 × 768;Daxili yaddaş:128 GB;Operativ yaddaş:8 GB;Ön kamera:8 MP;Əsas kamera:13 MP;Video keyfiyyəti:1080p;Batareya tutumu:10100 mAh;WiFi standartları:802.11a/b/g/n/ac/ax;Bluetooth versiyası:5.2;Qorunma dərəcəsi:Yox;Yaddaş kartı dəstəyi:Yox;Displey növü:TFT LCD;Korpusun materiali:Metal;Barmaq izi oxuyucu:Yox;Üz tanıma:Var;Naviqasiya sistemi:Yox;SIM kartın sayı:Yox;Girişlər:USB Type-C;Nüvə sayı:-;Simsiz rabitə:Wi-Fi və Bluetooth;Buraxılış ili:2024;Şəbəkə:Yox;Komplektasiya:Planşet, adapter, USB Туре-С kabeli, klaviatura örtüyü;Rəng:Grey;SIM kartın növü:Yox;Qrafik prosessor:-;Kadr tezliyi (maksimum):30 kadr/s;Fləş:Yox;Avtofokus:Var;Optik sabitləşmə:Yox;Videonun asta çəkilişi:Yox;Barometr:Yox;Giroskop:Yox;İşıq sensoru:Yox;Yaxınlaşdırma sensoru:Yox;Akselerometr:Var;Qulaqlıq üçün giriş:Yox;Enerji yığma gücü:22.5 Vt;Sürətli enerji yığma:Var;Ölçülər (H × E × D):260.8 × 176.8 × 6.8 mm;Zəmanət:12 ay",0,`,huawei-matepad-115-8128-gb-with-keyboard-gray,#128GB,HUAWEI MatePad 11.5 8/128 GB with Keyboard Gray,Grey,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/96e93801-735d-486d-68b3-4d558cb79200/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/96e93801-735d-486d-68b3-4d558cb79200/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/a8d87b41-3633-43f9-43c8-eaf81b401000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/fe4348ba-2a8b-48a8-dd0d-0c86071efc00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ffb5fe2d-1c06-4252-969b-a634679b8a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/73445639-34fe-41af-b862-c5ecb72d6500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/429a38a4-9c4f-41d3-730f-5b4b59951400/w=auto,q=auto,f=auto",HUAWEI MatePad 11.5 8/128 GB with Keyboard Gray,128 GB,799.99,`,100.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-TBQ-1105-TB-0667,1,`,`,799.99,`,`,"Brend:HUAWEI;Əməliyyat sistemi:HarmonyOS;Əməliyyat sisteminin versiyası:HarmonyOS 3.1;Prosessori:Qualcomm Snapdragon 7 Gen 1;Prosessorun tezliyi:2.4 GHz;Ekranın diaqonalı:11.5"";Ekran görüntüsü:2200 × 1440;Daxili yaddaş:256 GB;Operativ yaddaş:8 GB;Ön kamera:8 MP;Əsas kamera:13 MP;Video keyfiyyəti:1080p;Batareya tutumu:7700 mAh;WiFi standartları:802.11a/b/g/n/ac/ax;Bluetooth versiyası:5.2;Qorunma dərəcəsi:Yox;Yaddaş kartı dəstəyi:Yox;Displey növü:TFT LCD;Korpusun materiali:Alüminium;Barmaq izi oxuyucu:Yox;Üz tanıma:Yox;Naviqasiya sistemi:Yox;SIM kartın sayı:Yox;Girişlər:USB Type-C;Nüvə sayı:8;Simsiz rabitə:Wi-Fi və Bluetooth;Buraxılış ili:2023;Şəbəkə:Yox;Komplektasiya:Planşet, kabel;Rəng:Space Grey;SIM kartın növü:Yox;Qrafik prosessor:Adreno 644;Kadr tezliyi (maksimum):30 kadr/s;Fləş:Yox;Avtofokus:Yox;Optik sabitləşmə:Yox;Videonun asta çəkilişi:Yox;Barometr:Yox;Giroskop:Yox;İşıq sensoru:Var;Yaxınlaşdırma sensoru:Yox;Akselerometr:Var;Qulaqlıq üçün giriş:Yox;Enerji yığma gücü:22.5 Vt;Sürətli enerji yığma:Yox;Ölçülər (H × E × D):260.8 × 176.8 × 6.8 mm;Zəmanət:12 ay",0,`,huawei-matepad-115-papermatte-edition-wifi-only-8256-gb-space-gray-keyboard,#256GB,HUAWEI MatePad 11.5 PaperMatte Edition WIFI Only 8/256 GB Space Gray Keyboard,Space Grey,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e4a16292-5939-4a19-bc50-0dfb86003e00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e4a16292-5939-4a19-bc50-0dfb86003e00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d8d8f335-4644-4065-24b9-52aa79ce1900/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/b6a51a01-7e69-444e-ee53-d16b1326c300/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/01987cc5-333c-41f6-e916-ef117f3faa00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d1159916-3cce-44dc-d6b8-20993b9c7100/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/b94e9f85-5f25-49d4-066f-dde17eadbb00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/285c1f3c-fda4-4462-cb2d-0642261a5800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/a52bec10-d603-489c-dd99-496caf6f7200/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/4945caa8-2143-4eef-f9b0-7f758a6ff300/w=auto,q=auto,f=auto",HUAWEI MatePad 11.5 PaperMatte Edition WIFI Only 8/256 GB Space Gray Keyboard,256 GB,899.99,`,100.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-DG-TBQ-1105-TB-0774,1,`,`,599.99,`,`,"Brend:HUAWEI;Əməliyyat sistemi:HarmonyOS;Əməliyyat sisteminin versiyası:HarmonyOS 3.1;Prosessori:-;Prosessorun tezliyi:2.4 GHz;Ekranın diaqonalı:11.5"";Ekran görüntüsü:1024 × 768;Daxili yaddaş:128 GB;Operativ yaddaş:8 GB;Ön kamera:8 MP;Əsas kamera:13 MP;Video keyfiyyəti:1080p;Batareya tutumu:10100 mAh;WiFi standartları:802.11a/b/g/n/ac/ax;Bluetooth versiyası:5.2;Qorunma dərəcəsi:Yox;Yaddaş kartı dəstəyi:Yox;Displey növü:TFT LCD;Korpusun materiali:Metal;Barmaq izi oxuyucu:Yox;Üz tanıma:Var;Naviqasiya sistemi:Yox;SIM kartın sayı:Yox;Girişlər:USB Type-C;Nüvə sayı:-;Simsiz rabitə:Wi-Fi və Bluetooth;Buraxılış ili:2024;Şəbəkə:Yox;Komplektasiya:Planşet, adapter, USB Туре-С kabeli;Rəng:Grey;SIM kartın növü:Yox;Qrafik prosessor:-;Kadr tezliyi (maksimum):30 kadr/s;Fləş:Yox;Avtofokus:Var;Optik sabitləşmə:Yox;Videonun asta çəkilişi:Yox;Barometr:Yox;Giroskop:Yox;İşıq sensoru:Yox;Yaxınlaşdırma sensoru:Yox;Akselerometr:Var;Qulaqlıq üçün giriş:Yox;Enerji yığma gücü:22.5 Vt;Sürətli enerji yığma:Var;Ölçülər (H × E × D):260.8 × 176.8 × 6.8 mm;Zəmanət:12 ay",0,`,huawei-matepad-115-wi-fi-8128-gb-gray,#128GB,HUAWEI MatePad 11.5 Wi-Fi 8/128 GB Gray,Grey,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ca6b77e9-527e-4f44-7867-ecd05a6bef00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ca6b77e9-527e-4f44-7867-ecd05a6bef00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ead81140-d0dd-42fd-acd0-122f7481c400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0554353d-6fa2-46f4-8c13-cdeeb6976b00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/8adb36c9-411d-4114-958b-d08b491d9f00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/c8a2dbdc-302e-44d8-e943-d2fef9233a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/4157d1b7-f883-4e46-b9e9-ff5b06039d00/w=auto,q=auto,f=auto",HUAWEI MatePad 11.5 Wi-Fi 8/128 GB Gray,128 GB,649.99,`,50.0,`,`,5,50,1,1,1,1,0,0,0,`
