sku,is_added,is_updated,category,cost_price,brand,type,attributes,is_main_product,main_product,slug,tags,name,color,image,more_images,description,size,price,discount_type,discount_value,pack_size,tax,max_quantity,stock_count,variant_status,status,is_stock,is_discount,is_hot,is_best,is_most,intrastat
SKU:TM-MT-XMT-1102-FH-0172,1,`,`,119.99000000000001,Xiaomi,`,Brend:Xiaomi;İdarəetmə:Mexaniki;Güc:1550 Vt;Kasanın həcmi:6 lt;Kasanın materialı:Metal;Temperaturun saxlanması:Var;Taymer:Var;Korpusun materiali:Plastik;Rəng:Ağ;Ölçülər (H × E × D):36.8 × 27.9 × 32.4 sm;Zəmanət:12 ay;Proqram sayı:12,0,`,air-fryer-xiaomi-essential-bhr8588eu,#Xiaomi,Air Fryer Xiaomi Essential BHR8588EU,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/453af592-b9c1-45b4-f9c6-ea6ebff1aa00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/453af592-b9c1-45b4-f9c6-ea6ebff1aa00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d3dcaad6-2d7f-4103-8194-bd16826a4400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/54a4d823-72b5-47da-b2ad-e30d28a97c00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d477480c-6889-4a2c-bd8c-26b167627b00/w=auto,q=auto,f=auto",Air Fryer Xiaomi Essential BHR8588EU,,249.99,`,130.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1104-SD-0001,1,`,`,24.990000000000002,`,`,,0,`,avtomatik-sabun-dispenseri-xiaomi-mjxsj03xw,,Avtomatik Sabun Dispenseri Xiaomi MJXSJ03XW,,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ad49a42b-a816-4853-ca19-a60210d44a00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ad49a42b-a816-4853-ca19-a60210d44a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d0da217a-4f24-4f1d-85dd-1f2bac555000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/3b0c3130-5a73-4555-0ab8-49de3a8bdf00/w=auto,q=auto,f=auto",Avtomatik Sabun Dispenseri Xiaomi MJXSJ03XW,,39.99,`,15.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1102-BL-0299,1,`,`,59.99000000000001,Xiaomi,`,"Brend:Xiaomi;Növ:Portativ;Güc:45 Vt;Doğrayıcının materialı:Şüşə;Ölçü qabının tutumu:Yox;Korpusun materiali:Plastik;Ölçü qabının materialı:Yox;Turbo rejimi:Yox;İmpuls rejimi:Yox;Sürət sayı:1;Xırdalayıcı:Var;Buz doğrama imkanı:Var;Sürətin əl ilə idarə olunması:Yox;Ölçü qabı:Yox;Naqilin uzunluğu:Yox;Rəng:Ağ;Komplektasiya:Blender, təlimat kitabçası;Doğrayıcının tutumu:0.3 lt;Həddindən artıq qızmaya qarşı qorunma:Var;Displey:Yox;Ölçülər (H × E × D):19.7 × 8.2 × 8.2 sm;Zəmanət:12 ay",0,`,blender-xiaomi-bhr9223gl,#Xiaomi,Blender Xiaomi BHR9223GL,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/71ba4fc2-114f-4fb5-e9e8-c620bb5c4000/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/71ba4fc2-114f-4fb5-e9e8-c620bb5c4000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/a47e0c3c-8de1-4a82-7b71-b4e0073ae500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/f6e4fcb5-2c32-4fef-169c-d602a5fe9000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/30c55d93-2327-47ff-c9ca-b956eb34f600/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/943dfc83-bf5a-4a5a-cd08-6293538b5b00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/8d7e7bc3-df65-422f-cd35-d8e502e09a00/w=auto,q=auto,f=auto",Blender Xiaomi BHR9223GL,,149.99,`,90.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1101-SI-0095,1,`,`,149.99,Xiaomi,`,Brend:Xiaomi;Güc:2200 Vt;Həcm:2.3 lt;Buxarın ötürülmə sürəti:36 q/dəq;İsinmə vaxtı:30 san;Naqilin uzunluğu:1.5 m;Şaquli buxarlanma:Var;Avtomatik sönmə:Yox;Damcılama əleyhinə sistem:Yox;OptimalTemp:Yox;Özünü təmizləmə sistemi:Yox;Altlığın materialı:Alüminium;Korpusun materiali:Plastik;Növ:Buxarlandırıcı;Rəng:Ağ;Buxarın püsgürmə sürəti:300 q/dəq;Zəmanət:12 ay,0,`,buxarlandırıcı-xiaomi-standing-garment-steamer,#Xiaomi,Buxarlandırıcı Xiaomi Standing Garment Steamer,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/455cd501-2454-4ccf-ad2f-e168e736aa00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/455cd501-2454-4ccf-ad2f-e168e736aa00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ca51c68c-7683-49d4-475e-86948b10bf00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/49750f64-d7b9-4a59-32ec-4d27c67ce100/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/d5b2b397-2bb1-4c30-dc31-99e3bcebf000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0849318e-1283-4ac8-b655-cc9f8902c900/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/0d7fd436-4bf1-43d1-be43-e47d4fe6f400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/381adbd0-4e9e-4aca-5b41-cf4762125000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/31ba3534-edb2-4356-48a6-5741aa028200/w=auto,q=auto,f=auto",Buxarlandırıcı Xiaomi Standing Garment Steamer,,199.99,`,50.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1102-KT-0675,1,`,`,69.99,Xiaomi,`,Brend:Xiaomi;Güc:1800 Vt;Həcm:1.7 lt;Korpusun materiali:Plastik;Su səviyyəsinin göstəricisi:Yox;Su olmadıqda bloklanma:Var;İsinmə elementi:Gizli;Ərpə qarşı filtr:Yox;İşləmə zamanı suyun işıqlandırılması:Yox;Naqilin uzunluğu:0.75 m;Rəng:Ağ;Zəmanət:-;Ölçülər (H × E × D):26.2 × 15.8 × 22.7 sm,0,`,çaydan-xiaomi-2-eu-bhr5927eu,#Xiaomi,Çaydan Xiaomi 2 EU BHR5927EU,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/281e6cf6-bdaf-41a6-0b9d-990be59c4000/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/281e6cf6-bdaf-41a6-0b9d-990be59c4000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/7813a45b-b50d-4bf2-6846-710e0cb27b00/w=auto,q=auto,f=auto",Çaydan Xiaomi 2 EU BHR5927EU,,99.99,`,30.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1102-KT-0677,1,`,`,59.989999999999995,Xiaomi,`,Brend:Xiaomi;Güc:1500 Vt;Həcm:1.5 lt;Korpusun materiali:Metal və plastik;Su səviyyəsinin göstəricisi:Yox;Su olmadıqda bloklanma:Var;İsinmə elementi:Gizli;Ərpə qarşı filtr:Yox;İşləmə zamanı suyun işıqlandırılması:Yox;Naqilin uzunluğu:0.75 m;Rəng:Ağ;Zəmanət:-;Ölçülər (H × E × D):24.4 × 21.1 × 14.3 sm,0,`,çaydan-xiaomi-2-lite-eu-bhr9036eu,#Xiaomi,Çaydan Xiaomi 2 Lite EU BHR9036EU,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/87cde760-5904-4639-187d-814c06ee4e00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/87cde760-5904-4639-187d-814c06ee4e00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ece29c88-fd7e-4b2e-f43e-aae53128e000/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/60f83e4f-1c43-461f-7921-bb20d9293a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/a864a1bf-1f79-429e-f079-a1b231e5a300/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e491235b-d6f7-476b-face-4fc5edb24800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/374d6e7f-99c2-40f8-006b-93cbc28d8300/w=auto,q=auto,f=auto",Çaydan Xiaomi 2 Lite EU BHR9036EU,,89.99,`,30.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1102-KT-0678,1,`,`,119.99000000000001,Xiaomi,`,Brend:Xiaomi;Güc:1800 Vt;Həcm:1.7 lt;Korpusun materiali:Metal və plastik;Su səviyyəsinin göstəricisi:Yox;Su olmadıqda bloklanma:Var;İsinmə elementi:Spiral;Ərpə qarşı filtr:Yox;İşləmə zamanı suyun işıqlandırılması:Yox;Naqilin uzunluğu:0.75 m;Rəng:Ağ;Zəmanət:-;Ölçülər (H × E × D):27.3 × 24.2 × 15.5 sm,0,`,çaydan-xiaomi-2-pro-bhr9107eu,#Xiaomi,Çaydan Xiaomi 2 Pro BHR9107EU,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/6ef1cb4b-9ae6-4154-28f2-42215d6e6600/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/6ef1cb4b-9ae6-4154-28f2-42215d6e6600/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/1fe55c6f-3f77-43b2-0781-45140711b800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/eb2c0100-c1ea-4198-20cf-be489eab2900/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/25cfab94-ebf8-45e1-4735-3393dc3e1a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/30bd56de-6e51-4844-4704-d24fd2b87800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/43452f2d-d281-468c-99bc-c1fa00799200/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/42daf045-fe7b-41b8-d65d-dafedfbc8600/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/e9e9d155-08b2-4044-612e-5beccf467400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/c112cfa7-8642-412a-6529-3f06c868a600/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/be7f1294-ea1c-483f-6d0b-aa927a7ed800/w=auto,q=auto,f=auto",Çaydan Xiaomi 2 Pro BHR9107EU,,199.99,`,80.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1102-KT-0676,1,`,`,39.989999999999995,Xiaomi,`,"Brend:Xiaomi;Güc:2200 Vt;Həcm:1.7 lt;Korpusun materiali:Şüşə, paslanmayan polad, plastik;Su səviyyəsinin göstəricisi:Var;Su olmadıqda bloklanma:Var;İsinmə elementi:Gizli;Ərpə qarşı filtr:Var;İşləmə zamanı suyun işıqlandırılması:Var;Naqilin uzunluğu:0.75 m;Rəng:Paslanmayan polad, qara;Zəmanət:-;Ölçülər (H × E × D):25.8 × 20 × 15 sm",0,`,çaydan-xiaomi-glass-bhr7490ru,#Xiaomi,Çaydan Xiaomi Glass BHR7490RU,"Paslanmayan polad, qara","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/478f6d31-e7eb-4961-c965-b29ed3352400/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/478f6d31-e7eb-4961-c965-b29ed3352400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ce1996d3-38a0-480b-37b2-4ac721877800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/90dcd0f2-2b36-499b-8871-8b22a25a1d00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/7d2061ab-58c6-48ae-e857-fe0422bdd800/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/af15853d-2bb9-4414-8d62-f2fdb45a2a00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/7a1e5b6b-fe62-4aff-b2cb-47e5d9a4a100/w=auto,q=auto,f=auto",Çaydan Xiaomi Glass BHR7490RU,,89.99,`,50.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1102-KT-0674,1,`,`,89.99000000000001,Xiaomi,`,Brend:Xiaomi;Güc:1800 Vt;Həcm:1.5 lt;Korpusun materiali:Metal və plastik;Su səviyyəsinin göstəricisi:Yox;Su olmadıqda bloklanma:Var;İsinmə elementi:Disk;Ərpə qarşı filtr:Yox;İşləmə zamanı suyun işıqlandırılması:Yox;Naqilin uzunluğu:0.68 m;Rəng:Ağ;Zəmanət:-;Ölçülər (H × E × D):23.5 × 20.4 × 14.5 sm,0,`,çaydan-xiaomi-mi-smart-pro-bhr4198gl,#Xiaomi,Çaydan Xiaomi Mi Smart Pro BHR4198GL,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/31c12790-e524-4053-fc45-9ef8fb653900/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/31c12790-e524-4053-fc45-9ef8fb653900/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/39c68fa4-a059-4e49-417b-1559f7697c00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/fcea6e1f-c40a-4731-8404-3c9e3ff56500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/5dffe367-5d35-471c-b961-d8d903bddf00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/c8491fd6-6165-471a-b50b-5e70fef47200/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/b47ffc63-632b-4723-4f46-d084d4824600/w=auto,q=auto,f=auto",Çaydan Xiaomi Mi Smart Pro BHR4198GL,,129.99,`,40.0,`,`,5,50,1,1,1,1,0,0,0,`
SKU:TM-MT-XMT-1102-KT-0679,1,`,`,79.99000000000001,Xiaomi,`,"Brend:Xiaomi;Güc:800 Vt;Həcm:1.5 lt;Korpusun materiali:Şüşə, plastik;Su səviyyəsinin göstəricisi:Var;Su olmadıqda bloklanma:Var;İsinmə elementi:Gizli;Ərpə qarşı filtr:Yox;İşləmə zamanı suyun işıqlandırılması:Yox;Naqilin uzunluğu:0.75 m;Rəng:Ağ;Zəmanət:-;Ölçülər (H × E × D):22.7 × 19 × 20.4 sm",0,`,çaydan-xiaomi-n1-eu-bhr9118eu,#Xiaomi,Çaydan Xiaomi N1 EU BHR9118EU,Ağ,"https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/2d542719-f577-4936-0633-6b438a4d4e00/w=auto,q=auto,f=auto","https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/2d542719-f577-4936-0633-6b438a4d4e00/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/6a81b3a0-b94c-48f4-a6a1-5aee472c8400/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/65317d32-3371-4bdb-b9d4-d1fe0cfd8500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/ff78f03a-cd2f-49b7-fa05-83713d058500/w=auto,q=auto,f=auto;https://imagedelivery.net/6xZ2gdbIq4j34kSGM6PEuA/56d20a4a-9d16-4374-8b0a-e754cb1ba100/w=auto,q=auto,f=auto",Çaydan Xiaomi N1 EU BHR9118EU,,149.99,`,70.0,`,`,5,50,1,1,1,1,0,0,0,`
